,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
53,183e81de5e2e8c2086d41824197440dbdc853daf,128.69565,-3.49656,7.0,ID.MA.MT,97546.0,16-06-21,14:00:21,5,0.999,green
300,86d7d4bf72ba9728c9ba8b119b3b4908d5e39fb3,128.967651,-3.299853,12.0,ID.MA.MT,97544.0,16-06-21,14:00:28,51,0.999,green
43,12d75f689247d37cd8e868dbe8d09a7d189d7b18,128.13496,-3.58985,12.0,ID.MA.MT,97543.0,16-06-21,14:00:37,2,1.0,green
359,9e2b316f27a7aaf9fce4ae9bf6a139d4f093e336,128.23601,-3.62832,8.0,ID.MA.AM,97216.0,16-06-21,14:00:45,1,1.0,green
220,67cc98725d7ec4196b0674280673ea1b3ac74bb7,128.224656,-3.656449,13.0,ID.MA.AM,97212.0,16-06-21,14:01:03,3,0.999,green
383,a7fbdeafcb3ae7e37a5018b8232a35dc3b2760b4,128.920905,-3.338268,7.0,ID.MA.MT,97544.0,16-06-21,14:01:14,8,1.0,green
215,65c0b7f69cd3700573ee5edd627d0f292695c5d7,128.195387,-3.679044,23.0,ID.MA.AM,97129.0,16-06-21,14:01:15,7,0.999,green
344,9a407a09aef8721ff1ef89a4807557103168614b,128.193778,-3.649484,8.0,ID.MA.AM,97222.0,16-06-21,14:01:23,6,0.999,green
35,0f89e1a7d772bd2f843711e84e80a5d3ae1a4999,128.17654,-3.70179,12.0,ID.MA.AM,97112.0,16-06-21,14:01:27,10,1.0,green
263,78178365c1a379afb4fb7e215bf75a27b97375d3,128.19422,-3.6937,7.0,ID.MA.AM,97121.0,16-06-21,14:01:38,14,1.0,green
197,5e3741e0decc4ffe0182de6320f006b33e2bd641,128.191627,-3.675675,17.0,ID.MA.AM,97129.0,16-06-21,14:01:39,2,1.0,green
136,408db8b3fc8b14e84336c0b76255102b4f621db6,128.22422,-3.62918,9.0,ID.MA.AM,97217.0,16-06-21,14:01:40,3,1.0,green
102,304218fc852d317bb0a305a19cc4070da485bd5d,128.372205,-3.34026,11.0,ID.MA.SB,97566.0,16-06-21,14:01:46,5,1.0,green
122,3adf5de523524920c5e1f583e4c320be7962e89a,128.159453,-3.705056,9.0,ID.MA.AM,97117.0,16-06-21,14:01:51,4,0.999,green
271,79fa22fe47c0d8c98c292fc8d2d2744f5e3da932,128.186783,-3.689353,34.0,ID.MA.AM,97123.0,16-06-21,14:02:11,1,1.0,green
48,13cff04806d65fc07f33b9d3b09c7f6b0fe68c43,129.91786,-2.996966,7.0,ID.MA.MT,97544.0,16-06-21,14:02:31,82,0.999,green
426,bdb3f28205b38f39acd6e4d8e0f0b6622774625e,128.18109,-3.697595,11.0,ID.MA.AM,97127.0,16-06-21,14:02:35,1,1.0,green
174,533fdedb560560ce0e974bd2d850ceb9b9e46bac,128.177597,-3.6902,3.0,,,16-06-21,14:02:40,1,0.999,green
429,bfc852004cb09cc75ccba92728a95619a894d512,128.358881,-3.342878,9.0,ID.MA.SB,97566.0,16-06-21,14:02:40,1,1.0,green
313,8aea065180ce91155bc5c50092417992b97dda4c,128.16893,-3.70618,4.0,ID.MA.AM,97115.0,16-06-21,14:02:46,8,0.999,green
147,4821f22c0ccd364de0b08ee682655566629a89b5,128.188296,-3.684863,18.0,ID.MA.AM,97128.0,16-06-21,14:02:58,5,0.999,green
230,6b15ad7c28a4884158ccf26caf4cf32ca3a03829,128.222508,-3.678565,3.0,ID.MA.AM,97128.0,16-06-21,14:03:00,7,1.0,green
417,b9caf40b27f6443660c0c94e27f7385770008457,128.247711,-3.644251,2.0,ID.MA.AM,97211.0,16-06-21,14:03:02,9,0.999,green
89,2a71c5f4359f4958cae886d5a94bbad5c093f40c,129.233579,-2.920809,17.0,ID.MA.MT,97544.0,16-06-21,14:03:05,4,0.999,green
250,734c913af51e0dd9536e488d499159b0e7bdb7e3,128.216648,-3.695301,4.0,ID.MA.AM,97129.0,16-06-21,14:03:05,1,1.0,green
399,af5ae76d17bca0f638def0ba1725908919ba641d,129.834524,-2.99099,4.0,ID.MA.MT,97544.0,16-06-21,14:03:10,25,1.0,green
350,9cda939b0c8414520e0265650c19735f7fb7603f,127.970679,-3.641242,19.0,ID.MA.MT,97543.0,16-06-21,14:03:23,1,0.999,green
