,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
0,ed4eb930adb4bd44ec49f517d78fb0abf81d1d0e,128.22113,-3.692114,6.0,ID.MA.AM,97128.0,16-06-21,02:00:01,162,1.0,green
1,c4b84290951f9b705673694d5b73cc7130b9d539,129.92834,-2.98204,14.0,ID.MA.MT,97544.0,16-06-21,02:00:02,459,0.999,green
2,c4b84290951f9b705673694d5b73cc7130b9d539,129.92833,-2.98203,3.0,ID.MA.MT,97544.0,16-06-21,02:00:04,459,1.0,green
3,1c1310f88dd8bbf16379d381fee24afc04250a88,128.170761,-3.704411,20.0,ID.MA.AM,97115.0,16-06-21,02:00:13,3198,0.999,green
4,35b36a9053e41c59ad9c40e80c11956683761ac1,128.191627,-3.675675,9.0,ID.MA.AM,97129.0,16-06-21,02:00:24,37,1.0,green
5,2853decab5448d54c62d1f74fd4af88ba1d58a5a,128.171661,-3.705862,13.0,ID.MA.AM,97115.0,16-06-21,02:00:38,1003,1.0,green
6,c4b84290951f9b705673694d5b73cc7130b9d539,129.92833,-2.98203,14.0,ID.MA.MT,97544.0,16-06-21,02:00:51,459,0.999,green
7,ed4eb930adb4bd44ec49f517d78fb0abf81d1d0e,128.22112,-3.69212,6.0,ID.MA.AM,97128.0,16-06-21,02:00:52,162,1.0,green
8,c4b84290951f9b705673694d5b73cc7130b9d539,129.92834,-2.98202,3.0,ID.MA.MT,97544.0,16-06-21,02:00:53,459,0.999,green
9,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.186447,-3.68758,13.0,ID.MA.AM,97123.0,16-06-21,02:02:05,3252,1.0,green
10,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.18645,-3.68758,11.0,ID.MA.AM,97123.0,16-06-21,02:02:09,3252,1.0,green
11,7892cb38b324d52f3f15bb233022861859ab59e3,128.088497,-3.711711,8.0,ID.MA.MT,97227.0,16-06-21,02:02:17,93,0.999,green
12,754b8e93a76db23ff144c6a0d7a9fb2cb2789055,128.146901,-3.727257,15.0,ID.MA.AM,97117.0,16-06-21,02:02:32,2147,1.0,green
13,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.186447,-3.68758,8.0,ID.MA.AM,97123.0,16-06-21,02:02:45,3252,0.999,green
14,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.18644,-3.68758,11.0,ID.MA.AM,97123.0,16-06-21,02:02:59,3252,0.999,green
15,82cdc266bcb3b49c7cd0222ce473084acc99431b,128.17842,-3.70283,16.0,ID.MA.AM,97114.0,16-06-21,02:03:04,296,1.0,green
16,bf3f0b4311ba7966675f1ded822b3881a602ddc4,128.1325,-3.765765,8.0,ID.MA.AM,97117.0,16-06-21,02:03:06,127,0.999,green
17,82cdc266bcb3b49c7cd0222ce473084acc99431b,128.17842,-3.70283,11.0,ID.MA.AM,97114.0,16-06-21,02:03:13,296,1.0,green
18,754b8e93a76db23ff144c6a0d7a9fb2cb2789055,128.1469,-3.72726,17.0,ID.MA.AM,97117.0,16-06-21,02:03:18,2147,0.999,green
19,82cdc266bcb3b49c7cd0222ce473084acc99431b,128.178421,-3.702825,11.0,ID.MA.AM,97114.0,16-06-21,02:03:24,296,1.0,green
20,754b8e93a76db23ff144c6a0d7a9fb2cb2789055,128.14689,-3.72725,17.0,ID.MA.AM,97117.0,16-06-21,02:03:28,2147,0.999,green
21,82cdc266bcb3b49c7cd0222ce473084acc99431b,128.17842,-3.70283,5.0,ID.MA.AM,97114.0,16-06-21,02:03:35,296,1.0,green
22,c333de0bdbb07fbda3c33d605864975a223c025d,128.184622,-3.688637,7.0,ID.MA.AM,97123.0,16-06-21,02:03:38,11,0.999,green
23,82cdc266bcb3b49c7cd0222ce473084acc99431b,128.17841,-3.70284,5.0,ID.MA.AM,97114.0,16-06-21,02:03:40,296,1.0,green
24,c333de0bdbb07fbda3c33d605864975a223c025d,128.18461,-3.68865,7.0,ID.MA.AM,97123.0,16-06-21,02:03:48,11,0.999,green
25,82cdc266bcb3b49c7cd0222ce473084acc99431b,128.178421,-3.702825,16.0,ID.MA.AM,97114.0,16-06-21,02:03:53,296,1.0,green
26,bf3f0b4311ba7966675f1ded822b3881a602ddc4,128.1325,-3.76577,8.0,ID.MA.AM,97117.0,16-06-21,02:03:56,127,0.999,green
27,17b1c03a9e13d389d9fdba82e1402b3f2b1c1bdc,128.192452,-3.680362,3.0,ID.MA.AM,97128.0,16-06-21,02:03:57,4,1.0,green
28,5e712b131d594cf6ef2d66f2dd5ed1a8750e1180,128.18139,-3.72973,11.0,ID.MA.AM,97116.0,16-06-21,02:04:02,19,0.999,green
29,15dee6ef9ae5425d5ccf9ccae67fb412a94cecc9,128.1614,-3.71022,11.0,ID.MA.AM,97117.0,16-06-21,02:04:04,3,1.0,green
30,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.18644,-3.6876,4.0,ID.MA.AM,97123.0,16-06-21,02:04:07,3252,0.999,green
31,7fe1a4e7fa7cb43ddf1bfa23a3bb10250a5ef6c3,128.174763,-3.69912,6.0,ID.MA.AM,97112.0,16-06-21,02:04:30,5,1.0,green
32,7fe1a4e7fa7cb43ddf1bfa23a3bb10250a5ef6c3,128.17476,-3.69912,4.0,ID.MA.AM,97112.0,16-06-21,02:04:34,5,0.999,green
33,7fe1a4e7fa7cb43ddf1bfa23a3bb10250a5ef6c3,128.17476,-3.69912,3.0,ID.MA.AM,97112.0,16-06-21,02:04:37,5,1.0,green
34,7fe1a4e7fa7cb43ddf1bfa23a3bb10250a5ef6c3,128.17476,-3.69912,4.0,ID.MA.AM,97112.0,16-06-21,02:04:43,5,0.999,green
35,7fe1a4e7fa7cb43ddf1bfa23a3bb10250a5ef6c3,128.17476,-3.69912,3.0,ID.MA.AM,97112.0,16-06-21,02:04:47,5,1.0,green
36,5e712b131d594cf6ef2d66f2dd5ed1a8750e1180,128.181398,-3.729729,11.0,ID.MA.AM,97116.0,16-06-21,02:04:51,19,0.999,green
37,15dee6ef9ae5425d5ccf9ccae67fb412a94cecc9,128.16142,-3.71021,11.0,ID.MA.AM,97117.0,16-06-21,02:04:53,3,1.0,green
38,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.18646,-3.6876,4.0,ID.MA.AM,97123.0,16-06-21,02:04:57,3252,0.999,green
39,5e712b131d594cf6ef2d66f2dd5ed1a8750e1180,128.1814,-3.72974,13.0,ID.MA.AM,97116.0,16-06-21,02:05:06,19,1.0,green
40,7892cb38b324d52f3f15bb233022861859ab59e3,128.08849,-3.71172,7.0,ID.MA.MT,97227.0,16-06-21,02:05:17,93,0.999,green
41,7892cb38b324d52f3f15bb233022861859ab59e3,128.0885,-3.71173,7.0,ID.MA.MT,97227.0,16-06-21,02:05:27,93,0.999,green
42,5e712b131d594cf6ef2d66f2dd5ed1a8750e1180,128.18139,-3.72973,13.0,ID.MA.AM,97116.0,16-06-21,02:05:56,19,0.999,green
43,5e712b131d594cf6ef2d66f2dd5ed1a8750e1180,128.18139,-3.72973,8.0,ID.MA.AM,97116.0,16-06-21,02:06:03,19,0.999,green
44,bbfdb516e90cb80727164cff855fdb0b8cbd4cb6,128.184443,-3.686565,20.0,ID.MA.AM,97123.0,16-06-21,02:06:23,275,1.0,green
45,5e712b131d594cf6ef2d66f2dd5ed1a8750e1180,128.181398,-3.729729,8.0,ID.MA.AM,97116.0,16-06-21,02:06:46,19,1.0,green
46,1c1310f88dd8bbf16379d381fee24afc04250a88,128.170761,-3.704411,9.0,ID.MA.AM,97115.0,16-06-21,02:06:50,3198,1.0,green
47,5e712b131d594cf6ef2d66f2dd5ed1a8750e1180,128.181398,-3.729729,8.0,ID.MA.AM,97116.0,16-06-21,02:06:54,19,0.999,green
48,abfca932b68d7338e004509b85b1208e6db130ed,128.20252,-3.67027,14.0,ID.MA.AM,97128.0,16-06-21,02:07:03,1,1.0,green
49,bbfdb516e90cb80727164cff855fdb0b8cbd4cb6,128.18444,-3.68657,11.0,ID.MA.AM,97123.0,16-06-21,02:07:08,275,1.0,green
50,bbfdb516e90cb80727164cff855fdb0b8cbd4cb6,128.184443,-3.686565,5.0,ID.MA.AM,97123.0,16-06-21,02:07:19,275,0.999,green
51,1c1310f88dd8bbf16379d381fee24afc04250a88,128.170761,-3.704411,9.0,ID.MA.AM,97115.0,16-06-21,02:07:19,3198,1.0,green
52,bbfdb516e90cb80727164cff855fdb0b8cbd4cb6,128.18444,-3.68657,11.0,ID.MA.AM,97123.0,16-06-21,02:07:58,275,1.0,green
