,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
3,089bc970c90015ae9369d6af0d37a1a830dbe869,128.08589,-3.693693,12.0,ID.MA.AM,97227.0,16-06-21,03:00:11,18,1.0,green
17,26e0d6f6f7b87b5479adb67efcb39876a71bb56a,128.424901,-3.554748,10.0,ID.MA.MT,97545.0,16-06-21,03:01:15,49,1.0,green
16,25be564c4a449dd828f178f1ab70600b76bc409d,128.194223,-3.693693,4.0,ID.MA.AM,97121.0,16-06-21,03:01:25,161,1.0,green
57,a4028f43a326eec9776d5ec4331b98a0068c9d18,128.194223,-3.693693,8.0,ID.MA.AM,97121.0,16-06-21,03:01:39,122,0.999,green
64,c0e32e21436b4a3eee5a316d12619a783d47eb98,128.202343,-3.681926,14.0,ID.MA.AM,97128.0,16-06-21,03:01:40,2,0.999,green
71,c4eb43efdce2298c3c9b61684155cf1e3b7d16ef,128.165917,-3.708492,9.0,ID.MA.AM,97117.0,16-06-21,03:01:44,13,1.0,green
35,53265b3f8a6391acf388944692339e3c0a300f64,128.18268,-3.66007,18.0,ID.MA.AM,97223.0,16-06-21,03:02:11,1,1.0,green
84,e972d3b588b93095d078f7086fb7324a46ee19b2,128.188839,-3.646605,23.0,ID.MA.AM,97222.0,16-06-21,03:03:12,2,1.0,green
72,c6aa39350dd52cc0404041cecbe3c532dcda6064,128.191793,-3.557627,17.0,ID.MA.MT,97543.0,16-06-21,03:03:50,1,1.0,green
58,a495344f313ce37967624c705b9b9548c6b0b34a,128.69406,-3.49549,8.0,ID.MA.MT,97546.0,16-06-21,03:03:56,89,0.999,green
37,5c785672cde46fce6e3b0b16e55ba3c3d69419c4,128.178776,-3.711711,36.0,ID.MA.AM,97116.0,16-06-21,03:04:40,59,0.999,green
78,d783ef8f58149be343cfe1e47e6d2ae48239138a,128.223907,-3.630371,10.0,ID.MA.AM,97217.0,16-06-21,03:04:47,1,1.0,green
56,a39039648881828172a734212c62232c4636c206,128.18659,-3.696856,5.0,ID.MA.AM,97124.0,16-06-21,03:06:14,48,1.0,green
32,4f1df75eb85253c703227a2829c9391f305fa0e0,128.227411,-3.653314,12.0,ID.MA.AM,97212.0,16-06-21,03:07:36,1,1.0,green
53,985fd2d8917ea26d8854e9693b49022fab9b0847,128.99314,-3.35542,14.0,ID.MA.MT,97544.0,16-06-21,03:07:45,3,0.999,green
34,53009e7c2fc839691bea1705d16661d1bf6c32ba,128.169677,-3.704247,21.0,ID.MA.AM,97115.0,16-06-21,03:07:46,1,1.0,green
25,42f0a18d998b81557a8be9068e14eb41ab339e50,128.1776,-3.6902,72.0,,,16-06-21,03:07:53,1,1.0,green
23,3969f738a12bc521188142c3f96958ce96608d0a,128.203261,-3.691227,10.0,ID.MA.AM,97129.0,16-06-21,03:08:02,3,1.0,green
60,a5b06b92eb21b1cf286707b606cb5eca1450774f,128.128393,-3.681905,17.0,ID.MA.AM,97225.0,16-06-21,03:08:54,11,0.999,green
66,c1bd3713e41a6bed40b4b99849f476aac8985441,128.440461,-3.626497,10.0,ID.MA.MT,97545.0,16-06-21,03:09:45,5,0.999,green
36,54e6777ddcabd9992dffe904a28bfbf51bfbacfe,128.210366,-3.681945,8.0,ID.MA.AM,97128.0,16-06-21,03:10:14,531,0.999,green
38,5f99b16306053d30b7e8a9d89f43952ebe8fe729,128.167231,-3.588961,7.0,ID.MA.MT,97543.0,16-06-21,03:11:30,1,0.999,green
81,dc0eb43d831f47b01a37b49bc26d1baa0576f309,128.1776,-3.6902,87.0,,,16-06-21,03:11:52,4,1.0,green
29,46052366e2b37aef00cfa19881909cd22a6bdb30,128.189044,-3.657657,11.0,ID.MA.AM,97223.0,16-06-21,03:12:55,49,1.0,green
45,70e7504c19dc2d77eea919d5b878c4e0eaa6146f,128.1824,-3.688638,17.0,ID.MA.AM,97123.0,16-06-21,03:13:20,8,1.0,green
5,10acf40107d026fea7bcde5ff6ee4a0b3b5679f6,128.330315,-3.586936,23.0,ID.MA.MT,97544.0,16-06-21,03:14:36,8,1.0,green
54,9b1238edcf3cd8b9ac0a411d9a949a21b18ba78f,128.425411,-3.554296,29.0,ID.MA.MT,97545.0,16-06-21,03:15:47,2,0.999,green
6,175ff419df1893b1d86c46b41fa34d9d2a47a85b,128.102246,-3.700931,11.0,ID.MA.AM,97226.0,16-06-21,03:15:48,41,1.0,green
68,c3ca4674bf96e6ca3ec1ffcfefce40943c5e0c60,128.193307,-3.676964,12.0,ID.MA.AM,97129.0,16-06-21,03:15:48,1,0.999,green
67,c222ec8dec6f15a3070556bc71e907fbc298719a,128.200528,-3.677257,9.0,ID.MA.AM,97128.0,16-06-21,03:16:06,1,0.999,green
1,0424bb2cb26e3392942621761942edd0713a9f2b,128.184245,-3.704183,33.0,ID.MA.AM,97129.0,16-06-21,03:16:08,102,1.0,green
51,86fe9f650a157c7b9e22ba4ef24bfb056914bd7b,128.218962,-3.690247,20.0,ID.MA.AM,97128.0,16-06-21,03:17:15,60,0.999,green
39,623a8c8cc107fe1bcfc7bdff04d34b2dbb394f8b,128.548021,-3.610265,13.0,ID.MA.MT,,16-06-21,03:17:34,1,0.999,green
40,649fbb7ea2eb208ebf4f18ad8759f2ee5765eb7a,128.208604,-3.711879,11.0,ID.MA.AM,97129.0,16-06-21,03:18:12,1,0.999,green
59,a55161784f8d613fca39d4ff8e91116d09286c7d,128.100466,-3.708508,18.0,ID.MA.AM,97227.0,16-06-21,03:18:19,3,1.0,green
7,183f4c3dd8037a83f824d2762a0e14144bbed469,128.233087,-3.651063,7.0,ID.MA.AM,97212.0,16-06-21,03:18:26,3,1.0,green
42,65d2762e3fd3feb89737c7672405671dd4736f1b,128.19469,-3.066984,6.0,ID.MA.SB,97561.0,16-06-21,03:18:29,20,1.0,green
