,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
0,08f789226caa67e60da89c637d7d06af8c0d9068,128.613121,-3.578118,11.0,ID.MA.MT,97546.0,16-06-21,14:30:00,4,10,green
1,09d651945a48923383fd4b64c0f91acf4a6b7684,128.19029,-3.68704,7.0,ID.MA.AM,97122.0,16-06-21,14:30:02,2666,10,green
2,16769f518b40036e53f2b48b08bc4a677963ef15,128.22336,-3.624881,15.0,ID.MA.AM,97217.0,16-06-21,14:30:05,2,10,green
3,7918112a2e7e1e07cec7b0ac0420898899b3ca51,128.197428,-3.071393,16.0,ID.MA.SB,97561.0,16-06-21,14:30:07,2,10,green
4,28b627c27c724712fe7e858f8851d2d4c9826ade,128.1895,-3.621044,11.0,ID.MA.AM,97221.0,16-06-21,14:30:09,1230,10,green
5,21b7579a5fe952154005ad9bc19a6cfcc80b3833,128.240637,-3.639639,5.0,,,16-06-21,14:30:09,354,10,green
6,28b627c27c724712fe7e858f8851d2d4c9826ade,128.1895,-3.621044,5.0,ID.MA.AM,97221.0,16-06-21,14:30:10,1230,10,green
7,1b6c1df1d2e1815680d07c354358d0a03b70ef3e,130.50497,-3.10613,16.0,ID.MA.ST,97585.0,16-06-21,14:30:13,13,10,green
8,09d651945a48923383fd4b64c0f91acf4a6b7684,128.19029,-3.68704,6.0,ID.MA.AM,97122.0,16-06-21,14:30:14,2666,10,green
9,fd2eceaf0244df606a8f5b0e3d8d1486a146e59f,128.173661,-3.704047,17.0,ID.MA.AM,97115.0,16-06-21,14:30:18,2,10,green
11,1b6c1df1d2e1815680d07c354358d0a03b70ef3e,130.504976,-3.106116,16.0,ID.MA.ST,97585.0,16-06-21,14:30:24,13,10,green
10,bb1e3b63960482031a8685faee22de82c0ec5bc2,128.178838,-3.585585,13.0,ID.MA.MT,97543.0,16-06-21,14:30:24,10,10,green
12,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.17056,-3.70437,7.0,ID.MA.AM,97115.0,16-06-21,14:30:31,3773,10,green
13,1b6c1df1d2e1815680d07c354358d0a03b70ef3e,130.504976,-3.106116,6.0,ID.MA.ST,97585.0,16-06-21,14:30:31,13,10,green
14,5e6b01603d78e94b34ac545c80b237d6813dec37,128.18904,-3.657657,6.0,ID.MA.AM,97223.0,16-06-21,14:30:39,200,10,green
15,7918112a2e7e1e07cec7b0ac0420898899b3ca51,128.197428,-3.071393,10.0,ID.MA.SB,97561.0,16-06-21,14:30:39,2,10,green
16,cfc24d2e206a88de4ba4a8665286f5ff18bc9923,128.970263,-3.297297,7.0,ID.MA.MT,97544.0,16-06-21,14:30:39,87,10,green
17,5e6b01603d78e94b34ac545c80b237d6813dec37,128.18904,-3.657657,8.0,ID.MA.AM,97223.0,16-06-21,14:30:40,200,10,green
18,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.17055,-3.70438,7.0,ID.MA.AM,97115.0,16-06-21,14:30:42,3773,10,green
19,41bd92d5afc87fc8d462329e6c5d382df41b6557,128.194223,-3.693693,4.0,ID.MA.AM,97121.0,16-06-21,14:30:43,11,10,green
20,1b6c1df1d2e1815680d07c354358d0a03b70ef3e,130.504976,-3.106116,10.0,ID.MA.ST,97585.0,16-06-21,14:30:47,13,10,green
21,778a77820cc5814aed68793910728fb9a7cdf85c,128.16072,-3.711711,4.0,ID.MA.AM,97117.0,16-06-21,14:30:48,159,10,green
22,28b627c27c724712fe7e858f8851d2d4c9826ade,128.18949,-3.62105,18.0,ID.MA.AM,97221.0,16-06-21,14:30:54,1230,10,green
25,5c957007d1ec52057c349488abc46609ac934f26,128.173572,-3.675675,6.0,,,16-06-21,14:30:56,76,10,green
24,6ca7221cc7a0d3a8162da75ab76b4de4150f0b5c,128.422475,-3.552214,10.0,ID.MA.MT,97545.0,16-06-21,14:30:56,11,10,green
23,84fa1304ac4b6711d18d7a560f7603e3250bee11,130.409633,-2.995816,17.0,,,16-06-21,14:30:56,1,10,green
26,1b6c1df1d2e1815680d07c354358d0a03b70ef3e,130.504976,-3.106116,16.0,ID.MA.ST,97585.0,16-06-21,14:30:57,13,10,green
27,2fe71f44c9a526dd34a4c5873b72760205a809cc,128.18324,-3.689233,12.0,ID.MA.AM,97123.0,16-06-21,14:30:58,283,10,green
28,41bd92d5afc87fc8d462329e6c5d382df41b6557,128.194223,-3.693693,8.0,ID.MA.AM,97121.0,16-06-21,14:31:00,11,10,green
29,41bd92d5afc87fc8d462329e6c5d382df41b6557,128.194223,-3.693693,12.0,ID.MA.AM,97121.0,16-06-21,14:31:02,11,10,green
30,25d375215265ea3906efe667ccc6646f399d97b6,128.19586,-3.68507,3.0,ID.MA.AM,97128.0,16-06-21,14:31:03,5,10,green
31,a0cc7ce4ebb9ba55b4a921b50dd6f7ec15bd012b,128.199424,-3.603603,8.0,ID.MA.MT,97221.0,16-06-21,14:31:05,15,10,green
32,6fd15df6c0e460b165fbe98de0b5cc9c72f4c3b1,128.20767,-3.63511,10.0,ID.MA.AM,97221.0,16-06-21,14:31:07,11,10,green
33,b9031fd3862b94ac48bcf34a1a8c33b531128f2f,128.17615,-3.6937,7.0,ID.MA.AM,,16-06-21,14:31:09,253,10,green
34,09d651945a48923383fd4b64c0f91acf4a6b7684,128.190298,-3.687035,14.0,ID.MA.AM,97122.0,16-06-21,14:31:15,2666,10,green
35,28b627c27c724712fe7e858f8851d2d4c9826ade,128.1895,-3.621044,16.0,ID.MA.AM,97221.0,16-06-21,14:31:16,1230,10,green
36,28b627c27c724712fe7e858f8851d2d4c9826ade,128.18949,-3.62105,11.0,ID.MA.AM,97221.0,16-06-21,14:31:17,1230,10,green
37,555ae73e3c219355d342b0a3482dcb58ba6ebd7f,128.19579,-3.67991,5.0,ID.MA.AM,97128.0,16-06-21,14:31:20,3,10,green
38,555ae73e3c219355d342b0a3482dcb58ba6ebd7f,128.195792,-3.679904,15.0,ID.MA.AM,97128.0,16-06-21,14:31:21,3,10,green
39,bedf9791b8136a6d784c7f24dca23b7570ca2b7f,129.038128,-2.81081,19.0,ID.MA.MT,97544.0,16-06-21,14:31:22,170,10,green
40,76b991ef11f83572385836b304ba0e3080f6579a,128.177296,-3.695695,6.0,ID.MA.AM,97126.0,16-06-21,14:31:26,335,10,green
41,f11cf36ebaaf268aa057316215a0979e3cb17fd2,128.189044,-3.657657,12.0,ID.MA.AM,97223.0,16-06-21,14:31:27,396,10,green
42,744ec7b1c8547a5e8e0439351a4c9f7ad9fcb655,128.951785,-3.189725,20.0,ID.MA.MT,97544.0,16-06-21,14:31:28,2,10,green
43,28b627c27c724712fe7e858f8851d2d4c9826ade,128.1895,-3.621044,8.0,ID.MA.AM,97221.0,16-06-21,14:31:29,1230,10,green
44,ab4696a6dd7f32aeb1a29bff6ba8b0773e1df690,128.17357,-3.67568,7.0,,,16-06-21,14:31:30,239,10,green
45,9e1e22776fb2ed51c7a64be85d1d615cd0962f02,128.334094,-3.633889,23.0,ID.MA.MT,97544.0,16-06-21,14:31:37,2,10,green
46,bb1e3b63960482031a8685faee22de82c0ec5bc2,128.178838,-3.585585,3.0,ID.MA.MT,97543.0,16-06-21,14:31:39,10,10,green
47,555ae73e3c219355d342b0a3482dcb58ba6ebd7f,128.19579,-3.67991,8.0,ID.MA.AM,97128.0,16-06-21,14:31:56,3,10,green
48,b9031fd3862b94ac48bcf34a1a8c33b531128f2f,128.17616,-3.6937,7.0,ID.MA.AM,,16-06-21,14:31:59,253,10,green
49,20efd7dd43f7c555b078522d91fa601749d0b0cc,128.194223,-3.693693,4.0,ID.MA.AM,97121.0,16-06-21,14:32:01,45,10,green
50,b93fb8b624438a4e0ac9e985f8eb5cd015eaec63,128.36807,-3.344023,7.0,ID.MA.SB,97566.0,16-06-21,14:32:02,1,10,green
51,9b2794d6705038de3cb4d4cd2a75e424219afb29,128.198433,-3.677053,15.0,ID.MA.AM,97129.0,16-06-21,14:32:03,98,10,green
52,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.17056,-3.70437,4.0,ID.MA.AM,97115.0,16-06-21,14:32:06,3773,10,green
53,28b627c27c724712fe7e858f8851d2d4c9826ade,128.18949,-3.62105,25.0,ID.MA.AM,97221.0,16-06-21,14:32:09,1230,10,green
54,3706f8e536d381c87b42413954f2b6b019df468f,129.9277,-2.97795,7.0,ID.MA.MT,97544.0,16-06-21,14:32:11,1,10,green
55,280549cb9af396608cd0e9d1f6dea7d929b96f9b,130.47026,-3.688126,7.0,ID.MA.ST,97585.0,16-06-21,14:32:13,3,10,green
56,3a9c2c939dda2c44197d1f716825387cd6e850d1,128.191627,-3.675675,4.0,ID.MA.AM,97129.0,16-06-21,14:32:13,276,10,green
57,4216734a643e2dfeb14b703f98ce1ab5472f6e83,127.9602,-3.00901,11.0,ID.MA.SB,,16-06-21,14:32:17,129,10,green
58,6a96213ddc3f2158f5827557409eead57a87c22b,128.28654,-3.69635,18.0,ID.MA.AM,97136.0,16-06-21,14:32:18,7,10,green
