,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
482,dd4182cb8a8d5852dba23583ba868f19fd71e893,128.209682,-3.675675,9.0,ID.MA.AM,97128.0,16-06-21,11:00:02,8,0.999,green
4,026cb53841adcb3820b31d04b1eb54f31a54adee,128.191627,-3.675675,19.0,ID.MA.AM,97129.0,16-06-21,11:00:09,56,0.999,green
59,1c1b127998436f69d72f9efaafb7dbfb3d72f00d,128.177602,-3.697663,13.0,ID.MA.AM,97126.0,16-06-21,11:00:21,1,0.999,green
5,0286f3f8e2061e57ddbab164a42ff7d2c7cd74f0,128.088835,-3.71552,6.0,ID.MA.MT,97227.0,16-06-21,11:00:34,22,1.0,green
466,d3d4310b37dd0a5d418b21b211689326b6865d27,127.952109,-3.117743,12.0,ID.MA.SB,97572.0,16-06-21,11:00:49,7,1.0,green
97,2b8ac3433a6b7ac70177fed61890c746cf4eba5c,129.807814,-2.936457,12.0,ID.MA.MT,97544.0,16-06-21,11:01:05,38,0.999,green
125,3bd31ba53258b495741060b2398f87c4b50ac17a,128.509938,-3.606383,12.0,ID.MA.MT,97545.0,16-06-21,11:01:09,1,0.999,green
366,a6012cfeeffce7e8c601fe4a223700c1e5851507,128.170989,-3.657657,7.0,ID.MA.AM,97223.0,16-06-21,11:01:09,272,1.0,green
494,e7bdc08fac6f16ee5cf6e631996c3df400a99b80,128.956834,-3.35752,16.0,ID.MA.MT,97544.0,16-06-21,11:01:24,2,0.999,green
340,9e1b6751f7f1c7d3ab6d83b7358b743a9b58bd3e,128.19954,-3.06946,5.0,ID.MA.SB,97561.0,16-06-21,11:01:49,2,1.0,green
443,c730e28d328e007ed5e04cb44d12318886f364f1,127.954332,-3.657657,3.0,ID.MA.MT,,16-06-21,11:02:05,291,0.999,green
430,c0d64016201f9947b37517982ce146259d4161a3,128.25349,-3.63356,4.0,ID.MA.AM,97214.0,16-06-21,11:02:07,13,1.0,green
102,2d78401dcc0f0d650a676aea10e70ecf1a9c5b45,128.954376,-3.305255,5.0,ID.MA.MT,97544.0,16-06-21,11:02:11,2,1.0,green
15,091c41aa98a0212fd3f87f8be208580334f2a318,128.19558,-3.65165,9.0,ID.MA.AM,97222.0,16-06-21,11:02:14,1,1.0,green
286,864912295297b8f4336822054e340194e433d9fb,128.243578,-3.626424,12.0,ID.MA.AM,97215.0,16-06-21,11:02:20,3,1.0,green
42,1590eeef18413f5c9ef5ab3b8f120efd64a7b4ee,128.180985,-3.699228,16.0,ID.MA.AM,97127.0,16-06-21,11:02:24,8349,1.0,green
392,b11199a6d8d6872af3ffc1aab3ac30b43133bb2f,128.182495,-3.695973,2.0,ID.MA.AM,97126.0,16-06-21,11:02:25,51,1.0,green
349,a05a6f655f0a4969d656683bc26dc03980692d77,128.18521,-3.68615,8.0,ID.MA.AM,97128.0,16-06-21,11:02:31,97,0.999,green
101,2ce2dde2d0fe2d042ba7233eb1f4306853c4b8ef,128.229308,-3.62754,10.0,ID.MA.AM,97216.0,16-06-21,11:02:34,13,0.999,green
27,0dd64a0761d62590b88a6d2ca60ce4a69a5c074f,128.1776,-3.6902,72.0,,,16-06-21,11:02:46,4,0.999,green
44,16171fb0f41492b28265c3abf419352fc326849d,128.17759,-3.6902,10.0,,,16-06-21,11:02:51,3,0.999,green
