,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
2,06f512c297e16e81dd161979ac09545df0afeb34,128.19423,-3.693693,4.0,ID.MA.AM,97121.0,16-06-21,00:00:29,28,1.0,green
75,940098734cbe61843e32a6c9adf82dfc8f87c968,128.182223,-3.702269,8.0,ID.MA.AM,97127.0,16-06-21,00:00:41,3,0.999,green
86,a797e305a10d9d4d01d951854738284b474bff4c,128.71289,-3.603941,4.0,ID.MA.MT,97546.0,16-06-21,00:02:18,1,0.999,green
15,1590eeef18413f5c9ef5ab3b8f120efd64a7b4ee,128.188667,-3.699204,22.0,ID.MA.AM,97125.0,16-06-21,00:02:20,8349,0.999,green
12,1301deec7553963aa46d4f86c3012f10d428847c,128.15873,-3.66557,14.0,ID.MA.AM,97225.0,16-06-21,00:02:20,2,1.0,green
78,98e5336662d0fdc980ef1640a3eae8d64a75d1e6,128.225153,-3.657657,11.0,ID.MA.AM,97212.0,16-06-21,00:02:45,2,1.0,green
67,855a8469969f4d66dc99c513391f17a3fb7535b5,128.122001,-3.693693,7.0,,,16-06-21,00:03:07,1,1.0,green
1,0629172ab2f01133fd4cd2c03b3ff0bb390c7919,129.64967,-2.84713,10.0,ID.MA.MT,97544.0,16-06-21,00:03:20,2,1.0,green
6,0dbf3541e271760b172006ddf4b99be626ead0a2,128.183903,-3.697362,10.0,ID.MA.AM,97127.0,16-06-21,00:03:40,14,0.999,green
35,3f12b1caaddbac9f2390e80659e7ada1fd1b7b6b,128.120093,-2.955265,5.0,ID.MA.SB,97561.0,16-06-21,00:04:20,4,1.0,green
68,8be2353c9bbbefa971cb5f67ba48c433212ec2bb,128.17253,-3.70651,9.0,ID.MA.AM,97116.0,16-06-21,00:04:21,7,0.999,green
65,843e14b5332caea0b609ce57093c8c83dafecadf,128.205245,-3.713319,20.0,ID.MA.AM,97129.0,16-06-21,00:04:31,1462,0.999,green
37,46cc6a4402c3b8f8c6fa8294ca328ce6ffb4b5ad,127.97134,-3.38739,20.0,ID.MA.SB,97571.0,16-06-21,00:05:45,196,0.999,green
110,e1ee4eb6ad63d233db5bfc18ceda7cc64351dada,129.64039,-3.315315,13.0,ID.MA.MT,97544.0,16-06-21,00:06:24,1,0.999,green
112,e96e876fd464c0f8d1bc06e19e8ab6dadf7da23b,128.165391,-3.70282,4.0,ID.MA.AM,97115.0,16-06-21,00:07:01,1,1.0,green
107,d9198ea601dc1adc97549da71f389c65e0eaa70a,128.18805,-3.68718,10.0,ID.MA.AM,97128.0,16-06-21,00:07:50,156,0.999,green
4,0c24a5e48f5880c222f9c9413522e7c08cf3c1ab,128.1776,-3.6902,93.0,,,16-06-21,00:07:50,4,1.0,green
44,4f64f270bbb3d1497ed7ecddc0589f6c5504ea16,128.20378,-3.6913,12.0,ID.MA.AM,97129.0,16-06-21,00:09:41,3,0.999,green
72,91bb706318f602b726f6042d2d5b3eedd48a0974,128.198843,-3.680428,6.0,ID.MA.AM,97128.0,16-06-21,00:09:54,1399,0.999,green
80,9a5ca3b60661b70ea4d728d9948c78acad676eef,128.09544,-3.790021,15.0,ID.MA.AM,97118.0,16-06-21,00:10:46,2,0.999,green
57,754b8e93a76db23ff144c6a0d7a9fb2cb2789055,128.1473,-3.72837,11.0,ID.MA.AM,97117.0,16-06-21,00:11:41,2147,0.999,green
63,7e917addacb51400c35560fd64d439fea9521335,128.16101,-3.662584,7.0,ID.MA.AM,97225.0,16-06-21,00:11:47,1,0.999,green
82,9c9a5f538c1bad90baec90cf9aa31be2f48b1b85,128.96234,-3.29887,7.0,ID.MA.MT,97544.0,16-06-21,00:11:56,2,0.999,green
49,5c05262d08fe85436782447d775023730d1f2bd5,128.66375,-3.56757,11.0,ID.MA.MT,97546.0,16-06-21,00:12:08,132,1.0,green
58,76580200804f66c151905a7b1fd40f98ec3f6b9e,128.24097,-3.63118,16.0,ID.MA.AM,97215.0,16-06-21,00:12:20,91,1.0,green
96,baa0dfbdc60a983d8d04950d779f06c6d64ae191,128.17819,-3.6991,9.0,ID.MA.AM,97126.0,16-06-21,00:12:29,82,1.0,green
7,0e901d8c1fcccd14eaaba6904cc57f2e6ad839db,128.69813,-3.423423,12.0,,,16-06-21,00:13:11,1,0.999,green
24,24a60f1965720bf1c5a37c0575596aa5efc80697,128.243588,-3.626428,9.0,ID.MA.AM,97215.0,16-06-21,00:13:18,2,0.999,green
16,15b2ad170a728427d7934448d8f7d375d917f090,128.48021,-3.51724,5.0,ID.MA.MT,,16-06-21,00:14:47,264,0.999,green
84,a36851dc0f717dca3295c89ebe3836b978e246e1,128.70195,-3.59064,7.0,ID.MA.MT,97546.0,16-06-21,00:15:44,16,1.0,green
71,90dedec5a26b69a7884579b7c3b4a96d75bb90f9,128.17877,-3.71171,6.0,ID.MA.AM,97116.0,16-06-21,00:15:50,124,0.999,green
42,4be0e227df82ac83fe85a9c24c05c774bb487072,128.19423,-3.6937,15.0,ID.MA.AM,97121.0,16-06-21,00:16:20,202,1.0,green
64,8001b88b8db2b4a621748f383befc5a92fe044f9,128.1607,-3.70307,6.0,ID.MA.AM,97117.0,16-06-21,00:16:47,2,0.999,green
30,2e11f08c2a0bf2cc5c0f3637174f7b8584158b3f,128.25613,-3.62164,7.0,ID.MA.AM,97214.0,16-06-21,00:17:43,148,0.999,green
